South Africa_Western Cape	13128
South Georgia and the South Sandwich Islands	404
South Korea_North	15060
South Korea_South	16904
South Ossetia	9644
South Sudan	1652
Spain_Andalusia_Granada	9264
Spain_Andalusia_Sevilla	8408
Spain_Aragon	10524
Spain_Balearic Islands	4652
Spain_Basque Country	13332
Spain_Canary Islands	12076
Spain_Cantabria	10616
Spain_Castile and Leon_East	6476
Spain_Castile and Leon_West	10052
Spain_Castile-La Mancha	13012
Spain_Catalonia_Provincia de Barcelona	11696
Spain_Catalonia_Provincia de Girona	9588
Spain_Catalonia_Provincia de Lleida	3648
Spain_Catalonia_Provincia de Tarragona	8388
Spain_Ceuta	36
Spain_Community of Madrid	6744
Spain_Comunidad Foral de Navarra	8652
Spain_Extremadura	6204
Spain_Galicia_North	17612
Spain_Galicia_South	3232
Spain_La Rioja	7692
Spain_Melilla	12
Spain_Principado de Asturias	4280
Spain_Region de Murcia	10408
Spain_Valencian Community	5764
Sri Lanka	8600
Sudan_East	2464
Sudan_West	3020
Suriname	1872
Swaziland	2708
Sweden_Bergslagen	16484
Sweden_Malardalen	11796
Sweden_Mellannorrland	18672
Sweden_Norra Sverige	1372
Sweden_Ostra Gotaland	6328
Sweden_Sodra Gotaland	6164
Sweden_Stockholm	4428
Sweden_Vastra Gotaland	11700
Switzerland_Central	11984
Switzerland_Eastern	5404
Switzerland_Espace Mittelland_Bern	8136
Switzerland_Espace Mittelland_East	12980
Switzerland_Lake Geneva region	14248
Switzerland_Northwestern	2420
Switzerland_Ticino	11328
Switzerland_Zurich	1752
Syria	13620
Taiwan_North	15156
Taiwan_South	9724
Tajikistan	2396
Tanzania	85884
Thailand_Central	9384
Thailand_North	10540
Thailand_South	14632
The Bahamas	1000
The Gambia	2828
Togo	6736
Tokelau	4
Tonga	240
Trinidad and Tobago	4240
Tunisia	12524
Turkey_Aegean Region	12592
Turkey_Black Sea Region	11848
Turkey_Central Anatolia Region_Ankara	11844
Turkey_Central Anatolia Region_Kayseri	9984
Turkey_Eastern Anatolia Region	2464
Turkey_Marmara Region_Bursa	10644
Turkey_Marmara Region_Istanbul	15312
Turkey_Mediterranean Region	14976
Turkey_Southeastern Anatolia Region	9300
Turkmenistan	1320
Turks and Caicos Islands	48
Tuvalu	4
Uganda	15088
Ukraine_Cherkasy Oblast	8748
Ukraine_Chernihiv Oblast	9600
Ukraine_Chernivtsi Oblast	7048
Ukraine_Dnipropetrovsk Oblast	9500
Ukraine_Donetsk Oblast	8572
Ukraine_Ivano-Frankivsk Oblast	2816
Ukraine_Kharkiv Oblast	12244
Ukraine_Kherson Oblast	6400
Ukraine_Khmelnytskyi Oblast	8868
Ukraine_Kirovohrad Oblast	8968
Ukraine_Kyiv Oblast	9740
Ukraine_Luhansk Oblast	9800
Ukraine_Lviv Oblast	13652
Ukraine_Mykolaiv Oblast	4540
Ukraine_Odessa Oblast	4164
Ukraine_Poltava Oblast	5232
Ukraine_Rivne Oblast	6860
Ukraine_Sumy Oblast	9236
Ukraine_Ternopil Oblast	6608
Ukraine_Vinnytsia Oblast	6816
Ukraine_Volyn Oblast	6304
Ukraine_Zakarpattia Oblast	3684
Ukraine_Zaporizhia Oblast	6620
Ukraine_Zhytomyr Oblast	6308
UK_England_East Midlands	5764
UK_England_East of England_Essex	2244
UK_England_East of England_Norfolk	4620
UK_England_Greater London	584
UK_England_North East England	5068
UK_England_North West England_Lancaster	7172
UK_England_North West England_Manchester	2664
UK_England_South East_Brighton	4500
UK_England_South East_Oxford	4248
UK_England_South West England_Bristol	7260
UK_England_South West England_Cornwall	7732
UK_England_West Midlands	6620
UK_England_Yorkshire and the Humber	7784
UK_Northern Ireland	8132
UK_Scotland_North	11228
UK_Scotland_South	15796
UK_Wales	20292
United Arab Emirates	16216
United States Virgin Islands	404
Uruguay	12240
US_Alabama_Birmingham	6932
US_Alabama_Montgomery	13188
US_Alaska	46056
US_Arizona_Flagstaff	19568
US_Arizona_Phoenix	12728
US_Arizona_Tucson	8020
US_Arkansas_North	9704
US_Arkansas_South	7664
US_California_Bakersfield_Bakersfield	6432
US_California_Bakersfield_Lancaster	10680
US_California_Chico	12652
US_California_LA	11196
US_California_LA North	11208
US_California_Redding	15940
US_California_Sacramento_Fresno	8420
US_California_Sacramento_Sacramento	3540
US_California_Sacramento_Stockton	9112
US_California_San Diego	15832
US_California_Santa_Clara_Palo Alto	11784
US_California_Santa_Clara_Santa Cruz	4096
US_Colorado_Aspen	19332
US_Colorado_Denver	9748
US_Colorado_South	14508
US_Connecticut	9816
US_Delaware	2336
US_Florida_Gainesville	2424
US_Florida_Jacksonville	6652
US_Florida_Miami	2012
US_Florida_Orlando	5128
US_Florida_Tampa	6012
US_Georgia_Atlanta	8656
US_Georgia_Macon	6644
US_Georgia_North	4180
US_Georgia_South	12140
US_Guam	608
US_Hawaii	2908
US_Idaho_North	2356
US_Idaho_South	11012
US_Illinois_Chickago	1084
US_Illinois_Elgin	2020
US_Illinois_Rockford	6960
US_Illinois_South	6936
US_Illinois_Springfield	6636
US_Indiana_Evansville	4312
US_Indiana_Indianapolis	8556
US_Indiana_North	7632
US_Iowa_Des Moines	5424
US_Iowa_Waterloo	6032
US_Iowa_West	8852
US_Kansas_East	6012
US_Kansas_West	7644
US_Kansas_Wichita	11684
US_Kentucky_East	11872
US_Kentucky_Louisville	7564
US_Kentucky_West	7644
US_Louisiana_Central	7036
US_Louisiana_New Orleans	8864
US_Maine	10984
US_Maryland_and_DC	8224
US_Maryland_Baltimore	8068
US_Massachusetts_Boston	2004
US_Massachusetts_Central	3772
US_Massachusetts_Plymouth	2872
US_Massachusetts_Southeastern	736
US_Massachusetts_West	7256
US_Michigan_Detroit	3180
US_Michigan_Grand Rapids	5280
US_Michigan_Lansing	6088
US_Michigan_North	5164
US_Minnesota_Minneapolis	3552
US_Minnesota_North	10312
US_Minnesota_Rochester	6056
US_Minnesota_Saint Cloud	5048
US_Mississippi_Gulfport	6156
US_Mississippi_North	14000
US_Missouri_East	6164
US_Missouri_Kansas	5856
US_Missouri_Springfield	7692
US_Missouri_St Louis	6552
US_Montana_East	2240
US_Montana_West	8796
US_Nebraska_East	4684
US_Nebraska_West	13012
US_Nevada	2912
US_New Hampshire	4380
US_New Jersey_North	5324
US_New Jersey_South	4880
US_New Mexico_Albuquerque	13436
US_New Mexico_Roswell	10780
US_New York_East	2700
US_New York_New York	416
US_New York_North	10628
US_New York_West	8616
US_North Carolina_Asheville	6092
US_North Carolina_Charlotte	13160
US_North Carolina_Greensboro	7428
US_North Carolina_Raleigh	8548
US_North Carolina_Wilmington	6660
US_North Carolina_Wilson	6376
US_North Dakota_Bismarck	9252
US_North Dakota_East	5180
US_North Dakota_Minot	5656
US_Ohio_Cincinnati	11960
US_Ohio_Cleveland	4168
US_Ohio_Columbus	5064
US_Ohio_Toledo	6980
US_Oklahoma_East	5084
US_Oklahoma_Oklahoma	5492
US_Oklahoma_Tulsa	5120
US_Oklahoma_West	7460
US_Oregon_Eugene	11256
US_Oregon_Portland	7188
US_Oregon_West	10296
US_Pennsylvania_Central	9928
US_Pennsylvania_Pittsburgh	11004
US_Pennsylvania_Reading	6100
US_Pennsylvania_Scranton	5356
US_Puerto Rico	10904
US_Rhode Island	2276
US_South Carolina_Charleston	9008
US_South Carolina_Columbia	4576
US_South Carolina_Florence	9864
US_South Dakota	18384
US_Tennessee_East	12224
US_Tennessee_West	8940
US_Texas_Amarillo	11440
US_Texas_Austin	11104
US_Texas_Dallas	11748
US_Texas_Houston	5460
US_Texas_Lubbock	10688
US_Texas_San Antonio	3320
US_Texas_Southwest	12892
US_Texas_Tyler	7100
US_Texas_Victoria	10028
US_Texas_Wako	6956
US_Texas_West	13716
US_United States Minor Outlying Islands	4
US_Utah_North	18304
US_Utah_South	9516
US_Vermont	4928
US_Virginia_Alexandria	6552
US_Virginia_Lynchburg	7412
US_Virginia_Norfolk	7420
US_Virginia_Richmond	5688
US_Virginia_Roanoke	7204
US_Washington_Coast	16436
US_Washington_Seattle	3896
US_Washington_Yakima	8064
US_West Virginia	11872
US_Wisconsin_Eau Claire	6156
US_Wisconsin_Madison	4944
US_Wisconsin_Milwaukee	9688
US_Wisconsin_North	6172
US_Wyoming	2336
Uzbekistan	1300
Vanuatu	2480
Venezuela_North	1428
Venezuela_South	1696
Vietnam	67844
Wallis and Futuna	100
Willis Island	4
Yemen	3516
Zambia	35176
Zimbabwe	28192
